oli,Facility Code,Asset Location,Unit Number,Asset Number,Asset Description,PM Location,Area Served,Status,Sash Trend,Occ Trend,Temp Trend,Sash RealTime,Occ RealTime,Temp RealTime,Notes,Server
,,2037T-091-6007,6007,52559,"Hood Fume, 2037T-402-S",Room 402,Hood Room 402,OPERATING,,,,,,,,
,,2037T-091-6008,6008,52560,"Hood Fume, 2037T-403-N",Room 403,Hood Room 403,OPERATING,,,,,,,,
,,2037T-091-6009,6009,52561,"Hood Fume, 2037T-403-S",Room 403,Hood Room 403,OPERATING,,,,,,,,
,,2037T-091-6010,6010,52562,"Hood Fume, 2037T-404",Room 404,Hood Room 404,OPERATING,,,,,,,,
,,2037T-091-6011,6011,52563,"Hood Fume, 2037T-407-E",Room 407,Hood Room 407,HIBERNATION,,,,,,,,
,,2037T-091-6012,6012,52564,"Hood Fume, 2037T-407-W",Room 407,Hood Room 407,HIBERNATION,,,,,,,,
,,2037T-091-6013,6013,52730,"Hood Fume, 2037T-408",Room 408,Hood Room 408,OPERATING,,,,,,,,
,,2037T-091-6014,6014,52565,"Hood Fume, 2037T-415-N",Room 415,Hood Room 415,OPERATING,,,,,,,,
,,2037T-091-6015,6015,52566,"Hood Fume, 2037T-415-S",Room 415,Hood Room 415,OPERATING,,,,,,,,
,,2037T-091-6016,6016,52567,"Hood Fume, 2037T-417-N",Room 417,Hood Room 417,OPERATING,,,,,,,,
,,2037T-091-6017,6017,52568,"Hood Fume, 2037T-417-S",Room 417,Hood Room 417,OPERATING,,,,,,,,
,,2037T-091-6019,6019,52731,"Hood Fume, 2037T-420-E",Room 420,Hood Room 420,OPERATING,,,,,,,,
,,2037T-091-6020,6020,52732,"Hood Fume, 2037T-420-W",Room 420,Hood Room 420,OPERATING,,,,,,,,
,,2037T-091-6021,6021,52733,"Hood Fume, 2037T-421",Room 421,Hood Room 421,OPERATING,,,,,,,,
,,2037T-091-6022,6022,55750,"Hood,Fume, 2037T-406-S",Room 406,Room 406,OPERATING,,,,,,,,
,,2037T-091-6023,6023,55749,"Hood,Fume, 2037T-406-N",Room 406,Room 406,OPERATING,,,,,,,,
,,2037T-091-6024,6024,102121,"Hood,Fume, 2037T-B05",Room B05 Concrete Lab,Room B05 Concrete Lab,OPERATING,,,,,,,,
Tower R E Blue Insectary Old,1061F,1061F-091-6001,6001,53246,"Hood Fume, 1061F-130",ROOM 130,HOOD ROOM 130,OPERATING,,,,,,,,
,,1061F-091-6002,6002,125459,"Hood,Fume, 1061F-169",169,169,OPERATING,,,,,,,,
Tower R East Blue Insect-New,1061D,1061D-091-6001,6001,53238,"Hood Fume, 1061D-180-E",ROOM 180,HOOD ROOM 180,OPERATING,,,,,,,,
,,1061D-091-6002,6002,53239,"Hood Fume, 1016D-180-W",ROOM 180,HOOD ROOM 180,OPERATING,,,,,,,,
,,1061D-091-6003,6003,53240,"Hood Fume, 1061D-194",ROOM 194,HOOD ROOM 194,OPERATING,,,,,,,,
,,1061D-091-6004,6004,53242,"Hood Fume, 1061D-B6",ROOM B6,HOOD ROOM B6,OPERATING,,,,,,,,
,,1061D-091-6005,6005,53243,"Hood Fume, 1061D-B8",ROOM B8,HOOD ROOM B8,OPERATING,,,,,,,,
,,1061D-091-6006,6006,53237,"Hood Fume, 1061D-101",ROOM 101,HOOD ROOM 101,OPERATING,,,,,,,,
,,1061D-091-6007,6006,125455,"Hood,Fume, 1061D-169",169,Hood Room 169,OPERATING,,,,,,,,
Uihlein Pesticide Storage,1544,1544-091-6001,6001,53886,"Hood Fume, 1544-104",Room 104,Hood Room 104,OPERATING,,,,,,,,
Upson Hall,2045,2045-091-6001,,125470,"Hood,Fume, 2045-458",458,458,OPERATING,,,,,,,,
,,2045-091-6002,6002,52516,"Hood,Fume, 2045-354",354,354,OPERATING,,,,,,,,
,,2045-091-6003,6003,125450,"Hood,Fume, 2045-362",362,362,OPERATING,,,,,,,,
,,2045-091-6004,6004,125451,"Hood,Fume, 2045-366",366,366,OPERATING,,,,,,,,
,,2045-091-6005,6005,125452,"Hood,Fume, 2045-442",442,442,OPERATING,,,,,,,,
,,2045-091-6006,6006,125453,"Hood,Fume, 2045-272",272,272,OPERATING,,,,,,,,
,,2045-091-6007,6007,125456,"Hood,Fume, 2045-472",472,472,OPERATING,,,,,,,,
Uris Hall,2087,2087-091-6001,6001,125467,"Hood,Fume, 2087-B109 80 FPM",B109,B109,OPERATING,,,,,,,,
,,2087-091-6002,6002,53439,"Hood,Fume, 2087-B113",Room B113,Hood Room B113,OPERATING,,,,,,,,
,,2087-091-6003,6003,53440,"Hood Fume, 2087-B132",Room B132,Hood Room B132,OPERATING,,,,,,,,
,,2087-091-6004,6004,99354,"Hood,Fume, 2087-B118",Room B118,Hood Room B118,OPERATING,,,,,,,,
,,2087-091-6005,6005,99355,"Hood,Fume, 2087-B15",Room B15,Hood Room B15,OPERATING,,,,,,,,
Vet Medical Center,1164,1164-091-6001,6001,52413,"Hood,Fume, 1164-C1027A",C1027A,Hood 1164-C1027A,OPERATING,,,,,,,,
,,1164-091-6002,6002,134059,"Hood,Fume, 1164-C4134",C4134,C4134,OPERATING,,,,,,,,
,,1164-091-6004,6004,52415,"Hood,Fume, 1164-C1054K",C1054,Hood Room C1054,OPERATING,,,,,,,,
,,1164-091-6006,6006,52417,"Hood,Fume, 1164-C2002",C2002,Hood Room C2002,OPERATING,,,,,,,,
,,1164-091-6007,6007,52418,"Hood,Fume, 1164-C2008",C2008,Hood Room C2008,OPERATING,,,,,,,,
,,1164-091-6008,6008,52419,"Hood,Fume, 1164-C2016",C2016,Hood Room C2016,OPERATING,,,,,,,,
,,1164-091-6009,6009,52420,"Hood,Fume, 1164-C2026",C2026,Hood Room C2026,OPERATING,,,,,,,,
,,1164-091-6014,6014,52426,"Hood,Fume, 1164-C2040",C2040,Hood Room C2040,OPERATING,,,,,,,,
,,1164-091-6015,6015,52428,"Hood,Fume, 1164-C2222",C2222,Hood Room C2222,OPERATING,,,,,,,,
,,1164-091-6016,6016,52429,"Hood,Fume, 1164-C3102",C3102,Hood Room C3102,OPERATING,,,,,,,,
,,1164-091-6017,6017,52430,"Hood,Fume, 1164-C3104",C3104,Hood Room C3104,OPERATING,,,,,,,,
,,1164-091-6018,6018,52431,"Hood,Fume, 1164-C3114",C3114,Hood Room C3114,OPERATING,,,,,,,,
,,1164-091-6019,6019,52432,"Hood,Fume, 1164-C3115",C3115,Hood Room C3115,OPERATING,,,,,,,,
,,1164-091-6020,6020,52433,"Hood,Fume, 1164-C3122",C3122,Hood Room C3122,OPERATING,,,,,,,,
,,1164-091-6021,6021,52434,"Hood,Fume, 1164-C3126",C3126,Hood Room C3126,OPERATING,,,,,,,,
,,1164-091-6022,6022,52435,"Hood,Fume, 1164-C3130",C3130,Hood Room C3130,OPERATING,,,,,,,,
,,1164-091-6023,6023,52436,"Hood,Fume, 1164-C3132",C3132,Hood Room C3132,OPERATING,,,,,,,,
,,1164-091-6024,6024,52437,"Hood,Fume, 1164-C3134",C3134,Hood Room C3134,OPERATING,,,,,,,,
,,1164-091-6025,6025,52438,"Hood,Fume, 1164-C3140",C3140,Hood Room C3140,OPERATING,,,,,,,,
,,1164-091-6026,6026,52439,"Hood,Fume, 1164-C3144",C3144,Hood Room C3144,OPERATING,,,,,,,,
,,1164-091-6027,6027,52440,"Hood,Fume, 1164-C3156",C3156,Hood Room C3156,OPERATING,,,,,,,,
,,1164-091-6028,6028,52441,"Hood,Fume, 1164-C3164",C3164,Hood Room C3164,OPERATING,,,,,,,,
,,1164-091-6029,6029,52442,"Hood,Fume, 1164-C3172",C3172,Hood Room C3172,OPERATING,,,,,,,,
,,1164-091-6030,6030,52414,"Hood,Fume, 1164-C1054E",C1054E,Hood Room C1054E,OPERATING,,,,,,,,
,,1164-091-6031,6031,52416,"Hood,Fume, 1164-C1054W",C1054W,Hood Room C1 054W,OPERATING,,,,,,,,
,,1164-091-6036,6036,52422,"Hood,Fume, 1164-C2029A-NE",C2029A,Hood Room C2029A,OPERATING,,,,,,,,
,,1164-091-6037,6037,52423,"Hood,Fume, 1164-C2029A-NW",C2029A,Hood Room C2029A,OPERATING,,,,,,,,
,,1164-091-6040,6040,52424,"Hood,Fume, 1164-C2029B-SE",C2029B,Hood Room C2029B,OPERATING,,,,,,,,
,,1164-091-6041,6041,52425,"Hood,Fume, 1164-C2029B-SW",C2029B,Hood Room C2029B,OPERATING,,,,,,,,
,,1164-091-6043,6043,52443,"Hood,Fume, 1164-C3174",C3174,Hood Room C3174,OPERATING,,,,,,,,
,,1164-091-6044,6044,52444,"Hood,Fume, 1164-C3176",C3176,Hood Room C3176,OPERATING,,,,,,,,
,,1164-091-6045,6045,52445,"Hood,Fume, 1164-C4102",C4102,Hood Room C4102,OPERATING,,,,,,,,
,,1164-091-6046,6046,52446,"Hood,Fume, 1164-C4108",C4108,Hood Room C4108,OPERATING,,,,,,,,
,,1164-091-6047,6047,52447,"Hood,Fume, 1164-C4114",C4114,Hood Room C4114,OPERATING,,,,,,,,
,,1164-091-6048,6048,52448,"Hood,Fume, 1164-C4118",C4118,Hood Room C4118,OPERATING,,,,,,,,
,,1164-091-6049,6049,52449,"Hood,Fume, 1164-C4132",C4132,Hood Room C4132,OPERATING,,,,,,,,
,,1164-091-6050,6050,52450,"Hood,Fume, 1164-C4136",C4136,Hood Room C4136,OPERATING,,,,,,,,
,,1164-091-6051,6051,52451,"Hood,Fume, 1164-C4140",C4140,Hood Room C4140,OPERATING,,,,,,,,
,,1164-091-6052,6052,52452,"Hood,Fume, 1164-C4146",C4146,Hood Room C4146,OPERATING,,,,,,,,
,,1164-091-6053,6053,52453,"Hood,Fume, 1164-C4156",C4156,Hood Room C4156,OPERATING,,,,,,,,
,,1164-091-6054,6054,52454,"Hood,Fume, 1164-C4160A",C4160A,Hood Room C4160A,OPERATING,,,,,,,,
,,1164-091-6055,6055,52455,"Hood,Fume, 1164-C4162A",C4162A,Hood Room C4162A,OPERATING,,,,,,,,
,,1164-091-6056,6056,52456,"Hood,Fume, 1164-C4168",C4168,Hood Room C4168,OPERATING,,,,,,,,
,,1164-091-6057,6057,52457,"Hood,Fume, 1164-C5102",C5102,Hood Room C5102,OPERATING,,,,,,,,
,,1164-091-6058,6058,52458,"Hood,Fume, 1164-C5108",C5108,Hood Room C5108,OPERATING,,,,,,,,
,,1164-091-6059,6059,52459,"Hood,Fume, 1164-C5110",C5110,Hood Room C5110,OPERATING,,,,,,,,
,,1164-091-6060,6060,52460,"Hood,Fume, 1164-C5114",C5114,Hood Room C5114,OPERATING,,,,,,,,
,,1164-091-6061,6061,52461,"Hood,Fume, 1164-C5115",C5115,Hood Room C5115,OPERATING,,,,,,,,
,,1164-091-6062,6062,52462,"Hood,Fume, 1164-C5122",C5122,Hood Room C5122,OPERATING,,,,,,,,
,,1164-091-6063,6063,52463,"Hood,Fume, 1164-C5130",C5130,Hood Room C5130,OPERATING,,,,,,,,
,,1164-091-6064,6064,52464,"Hood,Fume, 1164-C5132",C5132,Hood Room C5132,OPERATING,,,,,,,,
,,1164-091-6065,6065,52465,"Hood,Fume, 1164-C5134",C5134,Hood Room C5134,OPERATING,,,,,,,,
,,1164-091-6066,6066,52466,"Hood,Fume, 1164-C5138",C5138,Hood Room C5138,OPERATING,,,,,,,,
,,1164-091-6067,6067,52467,"Hood,Fume, 1164-C5142",C5142,Hood Room C5142,OPERATING,,,,,,,,
,,1164-091-6068,6068,52468,"Hood,Fume, 1164-C5152",C5152,Hood Room C5152,OPERATING,,,,,,,,
,,1164-091-6069,6069,52469,"Hood,Fume, 1164-C5160",C5160,Hood Room C5160,OPERATING,,,,,,,,
,,1164-091-6070,6070,52470,"Hood,Fume, 1164-C5166",C5166,Hood Room C5166,OPERATING,,,,,,,,
,,1164-091-6072,6072,52472,"Hood,Fume, 1164-C5168",C5168,Hood Room C5168,OPERATING,,,,,,,,
,,1164-091-6073,6073,52471,"Hood,Fume, 1164-C5174",C5174,Hood Room C5174,OPERATING,,,,,,,,
,,1164-091-6075,6075,96792,"Hood,Fume, 1164-C1116-01",C1116,Hood Room C1116,OPERATING,,,,,,,,
,,1164-091-6076,6076,96793,"Hood,Fume, 1164-C1116-02",C1116,Hood Room C1116,OPERATING,,,,,,,,
,,1164-091-6077,6077,96794,"Hood,Fume, 1164-C1118-01",C1118,Hood Room C1118,OPERATING,,,,,,,,
,,1164-091-6078,6078,96795,"Hood,Fume, 1164-C1118-02",C1118,Hood Room C1118,OPERATING,,,,,,,,
,,1164-091-6079,6079,102310,"Hood,Fume, 1164-C1116J-01",C1116J,Hood Room C1116J,OPERATING,,,,,,,,
,,1164-091-6080,6080,102311,"Hood,Fume, 1164-C1116J-02",C1116J,Hood Room C1116J,OPERATING,,,,,,,,
,,1164-091-6081,6081,120291,"Hood,Fume, 1164-C4176",C4176,Hood Room C4176,OPERATING,,,,,,,,
,,1164-091-6082,6082,125481,"Hood,Fume, 1164-C4104",C4104,C4104,OPERATING,,,,,,,,
Vet Research Tower,1140,1140-091-6002,6002,52810,"Hood Fume, 1140-T2001",Room T2001,Hood Room T2001,OPERATING,,,,,,,,
,,1140-091-6003,6003,52811,"Hood Fume, 1140-T2001E",Room T2001E,Hood Room T2001E,OPERATING,,,,,,,,
,,1140-091-6004,6004,52822,"Hood Fume, 1140-T2007",Room T2007,Hood Room T2007,OPERATING,,,,,,,,
,,1140-091-6005,6005,52827,"Hood Fume, 1140-T2007C",Room T2007C,Hood Room T2007C,OPERATING,,,,,,,,
,,1140-091-6006,6006,52830,"Hood Fume, 1140-T3001-E",Room T3001,Hood Room T3001,OPERATING,,,,,,,,
,,1140-091-6007,6007,52832,"Hood Fume, 1140-T3001-W",Room T3001,Hood Room T3001,OPERATING,,,,,,,,
,,1140-091-6008,6008,52839,"Hood Fume, 1140-T4009",Room T4009,Hood Room T4009,OPERATING,,,,,,,,
,,1140-091-6009,6009,52844,"Hood Fume, 1140-T4017-E",Room T4017,Hood Room T4017,OPERATING,,,,,,,,
,,1140-091-6010,6010,52845,"Hood Fume, 1140-T4017-W",Room T4017,Hood Room T4017,OPERATING,,,,,,,,
,,1140-091-6011,6011,52846,"Hood Fume, 1140-T4021",Room T4021,Hood Room T4021,OPERATING,,,,,,,,
,,1140-091-6012,6012,52847,"Hood Fume, 1140-T5003",Room T5003,Hood Room T5003,OPERATING,,,,,,,,
,,1140-091-6013,6013,52848,"Hood Fume, 1140-T5011",Room T5011,Hood Room T5011,OPERATING,,,,,,,,
,,1140-091-6014,6014,52849,"Hood,Fume, 1140-T5013",Room T5013,Hood Room T5013,OPERATING,,,,,,,,
,,1140-091-6016,6016,52851,"Hood Fume, 1140-T5021",Room T5021,Hood Room T5021,OPERATING,,,,,,,,
,,1140-091-6019,6019,52853,"Hood,Fume, 1140-T6007-1",Room T6007,Hood Room T6007,OPERATING,,,,,,,,
,,1140-091-6022,6022,52854,"Hood,Fume, 1140-T6007-2",Room T6007,Hood Room T6007,OPERATING,,,,,,,,
,,1140-091-6023,6023,52855,"Hood,Fume, 1140-T6007-3",Room T6007,Hood Room T6007,OPERATING,,,,,,,,
,,1140-091-6027,6027,52858,"Hood,Fume, 1140-T7007-1",Room T7007,Hood Room T7007,OPERATING,,,,,,,,
,,1140-091-6028,6028,52859,"Hood,Fume, 1140-T7007-2",Room T7007,Hood Room T7007,OPERATING,,,,,,,,
,,1140-091-6030,6030,52861,"Hood,Fume, 1140-T7007-3",Room T7007,Hood Room T7007,OPERATING,,,,,,,,
,,1140-091-6031,6031,52862,"Hood,Fume, 1140-T8007-2",Room T8007,Hood Room T8007,OPERATING,,,,,,,,
,,1140-091-6040,6040,52870,"Hood Fume, 1140-T9007-01",Room T9007,Hood Room T9007,OPERATING,,,,,,,,
,,1140-091-6041,6041,52871,"Hood Fume, 1140-T9007-02",Room T9007,Hood Room T9007,OPERATING,,,,,,,,
,,1140-091-6042,6042,52872,"Hood Fume, 1140-TB013",Room TB013,Hood Room TB013,OPERATING,,,,,,,,
,,1140-091-6043,6043,55866,"Hood,Fume, 1140-T8007-1",Room T8007,Room T8007,OPERATING,,,,,,,,
,,1140-091-6044,6042,100215,"Hood,Fume, 1140-TB016",Room TB016,Hood Room TB016,OPERATING,,,,,,,,
,,1140-091-6045,6045,120292,"Hood,Fume, 1140-T3001-D",Room T3001,Room T3001,OPERATING,,,,,,,,
,,1140-091-6046,6046,120293,"Hood,Fume, 1140-T8007-3",Room T8007,Room T8007,OPERATING,,,,,,,,
,,1140-091-6047,6004,52695,"Hood,Fume, 1140-T8007-3",T8007,T8007,OPERATING,,,,,,,,
Weill Hall,1014,1014-091-6001,6001,61137,"Hood,Fume, 1014-413B",413B,413B,OPERATING,,,,,,,,
,,1014-091-6002,6002,61138,"Hood,Fume, 1014-414B",414B,414B,OPERATING,,,,,,,,
,,1014-091-6003,6003,61139,"Hood,Fume, 1014-410B",410B,410B,OPERATING,,,,,,,,
,,1014-091-6004,6004,61140,"Hood,Fume, 1014-464B",464B,464B,OPERATING,,,,,,,,
,,1014-091-6005,6005,61141,"Hood,Fume, 1014-440",440,440,HIBERNATION,,,,,,,,
,,1014-091-6006,6006,61142,"Hood,Fume, 1014-409B",409B,409B,OPERATING,,,,,,,,
,,1014-091-6007,6007,61143,"Hood,Fume, 1014-438A",438A,438A,OPERATING,,,,,,,,
,,1014-091-6008,6008,61144,"Hood,Fume, 1014-452",452,452,OPERATING,,,,,,,,
,,1014-091-6009,6009,61145,"Hood,Fume, 1014-448",448,448,OPERATING,,,,,,,,
,,1014-091-6010,6010,61146,"Hood,Fume, 1014-434A",434A,434A,OPERATING,,,,,,,,
,,1014-091-6011,6011,61147,"Hood,Fume, 1014-444B",444B,444B,HIBERNATION,,,,,,,,
,,1014-091-6012,6012,61148,"Hood,Fume, 1014-460",460,460,OPERATING,,,,,,,,
,,1014-091-6013,6013,61149,"Hood,Fume, 1014-452B",452B,452B,OPERATING,,,,,,,,
,,1014-091-6014,6014,61150,"Hood,Fume, 1014-340A",340A,340A,OPERATING,,,,,,,,
,,1014-091-6015,6015,61151,"Hood,Fume, 1014-314B",314B,314B,OPERATING,,,,,,,,
,,1014-091-6016,6016,61152,"Hood,Fume, 1014-313B",313B,313B,OPERATING,,,,,,,,
,,1014-091-6017,6017,61153,"Hood,Fume, 1014-340",340,340,OPERATING,,,,,,,,
,,1014-091-6018,6018,61154,"Hood,Fume, 1014-364B",364B,364B,OPERATING,,,,,,,,
,,1014-091-6019,6019,61155,"Hood,Fume, 1014-360",360,360,HIBERNATION,,,,,,,,
,,1014-091-6020,6020,61156,"Hood,Fume, 1014-348A",348A,348B,OPERATING,,,,,,,,
,,1014-091-6021,6021,61157,"Hood,Fume, 1014-334A",334A,334A,OPERATING,,,,,,,,
,,1014-091-6022,6022,66876,"Hood,Fume, 1014-352B",352B,352B,OPERATING,,,,,,,,
,,1014-091-6023,6023,66877,"Hood,Fume, 1014-352",352,352,HIBERNATION,,,,,,,,
,,1014-091-6024,6024,66878,"Hood,Fume, 1014-310B",310B,310B,OPERATING,,,,,,,,
,,,6054,125482,"Hood,Fume, 1014-140-1",140,140,OPERATING,,,,,,,,
,,1014-091-6025,6025,66879,"Hood,Fume, 1014-309B",309B,309B,OPERATING,,,,,,,,
,,1014-091-6026,6026,66880,"Hood,Fume, 1014-248B, Chemical",248A,248A,HIBERNATION,,,,,,,,
,,1014-091-6027,6027,66881,"Hood,Fume, 1014-252A",252A,252A,OPERATING,,,,,,,,
,,1014-091-6028,6028,66882,"Hood,Fume, 1014-256A",256A,256A,OPERATING,,,,,,,,
,,1014-091-6029,6029,66883,"Hood,Fume, 1014-264A",264A,264A,OPERATING,,,,,,,,
,,1014-091-6030,6030,66884,"Hood,Fume, 1014-218A",218A,218A,OPERATING,,,,,,,,
,,1014-091-6031,6031,66885,"Hood,Fume, 1014-202A",202A,202A,HIBERNATION,,,,,,,,
,,1014-091-6032,6032,66886,"Hood,Fume, 1014-238C",238C,238C,OPERATING,,,,,,,,
,,1014-091-6033,6033,66887,"Hood,Fume, 1014-240A",240A,240A,OPERATING,,,,,,,,
,,1014-091-6034,6034,66888,"Hood,Fume, 1014-240, Chemical",240,240,OPERATING,,,,,,,,
,,1014-091-6035,6035,66889,"Hood,Fume, 1014-260",260,260,OPERATING,,,,,,,,
,,1014-091-6036,6036,66890,"Hood,Fume, 1014-234B",234B,234B,OPERATING,,,,,,,,
,,1014-091-6037,6037,66891,"Hood,Fume, 1014-164A",164A,164A,OPERATING,,,,,,,,
,,1014-091-6038,6038,66892,"Hood,Fume, 1014-156A",156A,156A,OPERATING,,,,,,,,
,,1014-091-6039,6039,66893,"Hood,Fume, 1014-160",160,160,OPERATING,,,,,,,,
,,1014-091-6040,6040,66894,"Hood,Fume, 1014-148A",148A,148A,OPERATING,,,,,,,,
,,1014-091-6041,6041,66895,"Hood,Fume, 1014-148B-02",148B-02,148B-02,OPERATING,,,,,,,,
,,1014-091-6042,6042,66896,"Hood,Fume, 1014-148B-03",148B-03,148B-03,OPERATING,,,,,,,,
,,1014-091-6043,6043,66897,"Hood,Fume, 1014-148B-01",148B-01,148B-01,OPERATING,,,,,,,,
,,1014-091-6044,6044,66898,"Hood,Fume, 1014-134B",134B,134B,OPERATING,,,,,,,,
,,1014-091-6045,6045,66899,"Hood,Fume, 1014-B36",B36,B36,OPERATING,,,,,,,,
,,1014-091-6046,6046,66900,"Hood,Fume, 1014-B54",B54,B54,OPERATING,,,,,,,,
,,1014-091-6047,6047,66901,"Hood,Fume, 1014-B60",B60,B60,OPERATING,,,,,,,,
,,1014-091-6048,6048,66902,"Hood,Fume, 1014-338C",338C,338C,OPERATING,,,,,,,,
,,1014-091-6049,6049,99356,"Hood,Fume, 1014-252",252,252,OPERATING,,,,,,,,
,,1014-091-6050,6050,100639,"Hood,Fume, 1014-B05A",B05-A,B05-A,,,,,,,,,
,,1014-091-6051,6051,104338,"Hood,Fume, 1014-B07A",B07A,B07A,OPERATING,,,,,,,,
,,1014-091-6052,6052,104339,"Hood,Fume, 1014-B07D",B07D,B07D,OPERATING,,,,,,,,
,,1014-091-6053,6053,118789,"Hood,Fume, 1014-308, Chemical",308,308,OPERATING,,,,,,,,
,,1014-091-6055,6055,125474,"Hood,Fume, 1014-140-2",140,140,OPERATING,,,,,,,,
,,1014-091-6056,6056,125476,"Hood,Fume, 1014-140-3",140,140,OPERATING,,,,,,,,
,,1014-091-6057,6057,125477,"Hood,Fume, 1014-140-4",140,140,OPERATING,,,,,,,,
,,1014-091-6058,6058,125479,"Hood,Fume, 1014-140-5",140,140,OPERATING,,,,,,,,
,,1014-091-6059,6059,125480,"Hood,Fume, 1014-140-6",140,140,OPERATING,,,,,,,,
,,1014-091-6060,6060,134057,"Hood,Fume, 1014-B25",B25,B25,OPERATING,,,,,,,,
Willsboro Pesticide Storage,1565K,1565K-091-6001,6001,53887,"Hood Fume, 1565K-103",Room 103,Hood Room 103,OPERATING,,,,,,,,
Wilson East Modular Unit,6095,6095-091-6001,6004,87322,"Hood,Fume, 6095-110",Trailer Room 110,Trailer Hood Room 110,OPERATING,,,,,,,,
Wilson Lab G Line Addition,2085A,2085A-091-6001,6001,53410,"Hood Fume, 2085A-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
Wilson Synchrotron Lab & Ring,2085,2085-091-6003,6003,53409,"Hood Fume, 2085-170",Room 170,Hood Room 170,OPERATING,,,,,,,,
Wing Hall,1042A,1042A-091-6001,6001,53166,"Hood Fume, 1042A-101",Room 101,Hood Room 101,OPERATING,,,,,,,,
,,1042A-091-6002,6002,53183,"Hood Fume, 1042A-201",Room 201,Hood Room 201,HIBERNATION,,,,,,,,
,,1042A-091-6003,6003,53184,"Hood Fume, 1042A-205",Room 205,Hood Room 205,OPERATING,,,,,,,,
,,1042A-091-6004,6004,53186,"Hood Fume, 1042A-208",Room 208,Hood Room 208,OPERATING,,,,,,,,
,,1042A-091-6005,6005,52322,"Hood,Fume, 1042A-216",Room 216,Room 216,OPERATING,,,,,,,,
,,1042A-091-6006,6006,53188,"Hood Fume, 1042A-302",Room 302,Hood Room 302,HIBERNATION,,,,,,,,
,,1042A-091-6007,6007,53177,"Hood Fume, 1042A-305A",Room 305A,Hood Room 305A,OPERATING,,,,,,,,
,,1042A-091-6008,6008,53189,"Hood Fume, 1042A-306",Room 306,Hood Room 306,OPERATING,,,,,,,,
,,1042A-091-6010,6010,53191,"Hood Fume, 1042A-B15",Room B15,Hood Room B15,HIBERNATION,,,,,,,,
Wing Hall Wing,1042W,1042W-091-6001,6001,53192,"Hood Fume, 1042W-156",Room 156,Hood room 156,OPERATING,,,,,,,,
,,1042W-091-6002,6002,53193,"Hood Fume, 1042W-157",Room 157,Hood Room 157,OPERATING,,,,,,,,
,,1042W-091-6003,6003,53194,"Hood Fume, 1042W-175-01",Room 175,Hood Room 175,OPERATING,,,,,,,,
,,1042W-091-6004,6004,53195,"Hood Fume, 1042W-175-02",Room 175,Hood Room 175,OPERATING,,,,,,,,
,,1042W-091-6006,6006,53197,"Hood Fume, 1042W-257",Room 257,Hood Room 257,HIBERNATION,,,,,,,,
,,1042W-091-6008,6008,53198,"Hood Fume, 1042W-260",Room 260,Hood Room 260,OPERATING,,,,,,,,
,,1042W-091-6009,6009,53199,"Hood Fume, 1042W-261",Room 261,Hood Room 261,OPERATING,,,,,,,,
,,1042W-091-6010,6010,53200,"Hood Fume, 1042W-270",Room 270,Hood Room 270,OPERATING,,,,,,,,
,,1042W-091-6011,6011,53201,"Hood Fume, 1042W-270A",Room 270A,Hood Room 270A,OPERATING,,,,,,,,
,,1042W-091-6012,6012,53202,"Hood Fume, 1042W-358",Room 358,Hood Room 358,OPERATING,,,,,,,,
,,1042W-091-6013,6013,53203,"Hood Fume, 1042W-359",Room 359,Hood Room 359,OPERATING,,,,,,,,
,,1042W-091-6014,6014,53204,"Hood Fume, 1042W-360",Room 360,Hood Room 360,HIBERNATION,,,,,,,,
,,1042W-091-6015,6015,53205,"Hood Fume, 1042W-363",Room 363,Hood Room 363,HIBERNATION,,,,,,,,
,,1042W-091-6016,6016,53206,"Hood Fume, 1042W-370",Room 370,Hood room 370,HIBERNATION,,,,,,,,
,,1042W-091-6017,6017,53207,"Hood Fume, 1042W-370A",Room 370A,Hood Room 370A,HIBERNATION,,,,,,,,
,,1042W-091-6018,6018,53208,"Hood Fume, 1042W-B52",Room B52,Hood Room B52,OPERATING,,,,,,,,
,,1042W-091-6019,6019,53209,"Hood Fume, 1042W-B53",Room B53,Hood Room B53,OPERATING,,,,,,,,
,,1042W-091-6020,6020,53211,"Hood Fume, 1042W-B56",Room B56,Hood Room B56,OPERATING,,,,,,,,
,,1042W-091-6021,6021,53212,"Hood Fume, 1042W-B57",Room B57,Hood room B57,OPERATING,,,,,,,,
,,1042W-091-6024,6024,53213,"Hood Fume, 1042W-B76",Room B76,Hood Room B76,OPERATING,,,,,,,,
Rows 1 - 1645 (All Rows),,,,,,,,,,,,,,,,
